DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK
"Thu, 16 Jun 2016 20:32:00 -0400",Globespun,4 Varieties of Flavored Wraps,Listeria monocytogenes,Essential Foods Inc.,https://www.fda.gov/Safety/Recalls/ucm507326.htm,
"Thu, 16 Jun 2016 18:31:00 -0400",Crescent,Raw Pistachios,Salmonella contamination,Crescent Specialty Foods Inc.,https://www.fda.gov/Safety/Recalls/ucm507309.htm,
"Thu, 16 Jun 2016 15:43:00 -0400",HelloFresh,Frozen Peas,Listeria monocytogenes,HelloFresh,https://www.fda.gov/Safety/Recalls/ucm507280.htm,
"Thu, 16 Jun 2016 10:20:00 -0400",Armour Snackmakers,Keebler Animal Crackers,Undeclared Peanut Residue,Armour-Eckrich Meats LLC,https://www.fda.gov/Safety/Recalls/ucm507154.htm,
"Wed, 15 Jun 2016 17:43:00 -0400",None,Chocolate flavored cookies,Undeclared Milk,Sinosharp Import &amp; Export Co.,https://www.fda.gov/Safety/Recalls/ucm507089.htm,
"Wed, 15 Jun 2016 15:57:00 -0400",Doritos,Spicy Sweet Chili Doritos tortilla chips,Undeclared Milk,Frito-Lay,https://www.fda.gov/Safety/Recalls/ucm507071.htm,
"Tue, 14 Jun 2016 16:52:00 -0400",Tosi,Cappuccino Crunch SuperBites,Undeclared Milk &amp; Soy,Simple Health LLC,https://www.fda.gov/Safety/Recalls/ucm506790.htm,
"Tue, 14 Jun 2016 00:46:00 -0400",COMBOS,Baked Pretzel &amp; Cracker Snacks,Undeclared Peanut,MARS Chocolate North America,https://www.fda.gov/Safety/Recalls/ucm506828.htm,
"Mon, 13 Jun 2016 19:45:00 -0400","Mother&#39;s, Keebler, Kellogg&#39;s Special K brownies, Murray and Famous Amos",Snacks and Cookies,Undeclared Peanut,Kellogg Company,https://www.fda.gov/Safety/Recalls/ucm506487.htm,
"Mon, 13 Jun 2016 15:15:00 -0400",Honey Bunchies,Gourmet Honey Bars,Listeria monocytogenes,"Honey Bunchie, LLC",https://www.fda.gov/Safety/Recalls/ucm506463.htm,
"Mon, 13 Jun 2016 14:47:00 -0400",Creative Snacks Co.,Sunflower Seeds and Trail Mixes,Listeria monocytogenes,Creative Snacks Co.,https://www.fda.gov/Safety/Recalls/ucm506455.htm,
"Fri, 10 Jun 2016 15:41:00 -0400",BOUNCE,Protein Energy Balls,Listeria monocytogenes,Bounce USA,https://www.fda.gov/Safety/Recalls/ucm506306.htm,
"Fri, 10 Jun 2016 14:46:00 -0400",nogii,Nuts About Berries Paleo Bars,Listeria monocytogenes,NoGii,https://www.fda.gov/Safety/Recalls/ucm506282.htm,
"Fri, 10 Jun 2016 00:00:00 -0400",Rold Gold,Pretzels,Undeclared Peanut,Frito-Lay,https://www.fda.gov/Safety/Recalls/ucm506435.htm,
"Thu, 09 Jun 2016 18:58:00 -0400",DF Mavens,Chocolate Almond Fudge Frozen Bars,Undeclared Milk,Fal Foods U.S.A. Inc.,https://www.fda.gov/Safety/Recalls/ucm506074.htm,
"Wed, 08 Jun 2016 19:11:00 -0400",Multiple brands,"Sunflower Kernels, Sweet &amp; Salty Mix and Cajun Hot Mix",Listeria monocytogenes,Rucker&#39;s Wholesale and Service Co,https://www.fda.gov/Safety/Recalls/ucm505848.htm,
"Wed, 08 Jun 2016 15:20:00 -0400",Stuckey&#39;s,Sunflower Kernels,Listeria monocytogenes,"Taylor&#39;s Candy, Inc.",https://www.fda.gov/Safety/Recalls/ucm505789.htm,
"Wed, 08 Jun 2016 11:31:00 -0400",Nature Made,Adult Gummies and Tablets,Salmonella and Staphylococcus aureus,Pharmavite LLC,https://www.fda.gov/Safety/Recalls/ucm505706.htm,
"Tue, 07 Jun 2016 10:51:00 -0400",Market District,Sunflower Seeds,Listeria monocytogenes,Giant Eagle,https://www.fda.gov/Safety/Recalls/ucm505678.htm,
"Tue, 07 Jun 2016 10:48:00 -0400",Market District,Sunflower Seeds,Listeria monocytogenes,Giant Eagle,https://www.fda.gov/Safety/Recalls/ucm505676.htm,
"Tue, 07 Jun 2016 10:45:00 -0400",Market District,Sunflower Seeds,Listeria monocytogenes,Giant Eagle,https://www.fda.gov/Safety/Recalls/ucm505672.htm,
"Tue, 07 Jun 2016 10:42:00 -0400",Market District,Sunflower Seeds,Listeria monocytogenes,Giant Eagle,https://www.fda.gov/Safety/Recalls/ucm505669.htm,
"Tue, 07 Jun 2016 10:24:00 -0400",Step 2,Dietary Supplement,Undeclared Sibutramine; Unapproved New Drug,The Body Shot Bar,https://www.fda.gov/Safety/Recalls/ucm505374.htm,
"Tue, 07 Jun 2016 00:00:00 -0400",Dollywood,Cajun Mix,Listeria monocytogenes,"Rucker&#39;s Makin&#39; Batch Candies, Inc",https://www.fda.gov/Safety/Recalls/ucm505692.htm,
"Mon, 06 Jun 2016 10:18:00 -0400",Rold Gold,Pretzels,Undeclared Peanut,Frito-Lay,https://www.fda.gov/Safety/Recalls/ucm505365.htm,
"Mon, 06 Jun 2016 00:00:00 -0400",Waffle Works,Double Chocolate Waffle Sandwiches,Undeclared Milk,Herr Foods Inc.,https://www.fda.gov/Safety/Recalls/ucm505475.htm,
"Mon, 06 Jun 2016 00:00:00 -0400",SoFit,"Sunflower seeds, Pumpkin seeds, Almonds",Listeria monocytogenes,The Hershey Company,https://www.fda.gov/Safety/Recalls/ucm506038.htm,
"Sat, 04 Jun 2016 18:54:00 -0400",MaraNatha,Sunflower Seed Butter,Listeria monocytogenes,MaraNatha,https://www.fda.gov/Safety/Recalls/ucm505091.htm,
"Sat, 04 Jun 2016 18:42:00 -0400",PediaSmart,"Dairy Vanilla complete
nutrition beverage powder packaged in 12.7 ounce cans",Possible under-delivery of nutrition using included scoop,Nature&#39;s One,https://www.fda.gov/Safety/Recalls/ucm505087.htm,
"Fri, 03 Jun 2016 22:18:00 -0400",Mountain Thins,Trail Mix,Listeria monocytogenes,Brown &amp; Haley,https://www.fda.gov/Safety/Recalls/ucm505067.htm,
"Fri, 03 Jun 2016 20:16:00 -0400",Hostess,"Snack cakes, donuts",Undeclared peanut,Hostess Brands LLC,https://www.fda.gov/Safety/Recalls/ucm505065.htm,
"Fri, 03 Jun 2016 18:08:00 -0400","Kashi, Bear Naked","Snack bars, granola, granola bars",Listeria monocytogenes,Kashi Company,https://www.fda.gov/Safety/Recalls/ucm505058.htm,
"Fri, 03 Jun 2016 15:37:00 -0400",Jarlsberg,"Cheese spread, cookies and cream dessert",Undeclared eggs,Chelsea Food Services,https://www.fda.gov/Safety/Recalls/ucm505034.htm,
"Fri, 03 Jun 2016 14:56:00 -0400","Hickory Harvest, IM Good, Sheetz, and others",Sunflower Kernels,Listeria monocytogenes,Hickory Harvest Foods,https://www.fda.gov/Safety/Recalls/ucm505016.htm,
"Fri, 03 Jun 2016 14:31:00 -0400",Atkins,Various Bar Products,Listeria monocytogenes,"Atkins Nutritionals, Inc.",https://www.fda.gov/Safety/Recalls/ucm505251.htm,
"Fri, 03 Jun 2016 11:01:00 -0400",Bayou Brothers,Creole sauce,Undeclared fish,Bayou Brothers,https://www.fda.gov/Safety/Recalls/ucm504919.htm,
"Fri, 03 Jun 2016 00:00:00 -0400",Post,"Great Grains Protein Blend – Honey, Oats &amp; Seeds cereal",Listeria monocytogenes,Post Consumer Brands,https://www.fda.gov/Safety/Recalls/ucm506257.htm,
"Fri, 03 Jun 2016 00:00:00 -0400",Hy-Vee,"Salad topping, trail mix, trail mix bars, protein bars",Listeria monocytogenes,"Hy-Vee, Inc.",https://www.fda.gov/Safety/Recalls/ucm505077.htm,
"Fri, 03 Jun 2016 00:00:00 -0400","Alpine Valley, Wegmans, Flave Fitness, Gonzo, more",Products containing sunflower kernels,Listeria monocytogenes,First Source,https://www.fda.gov/Safety/Recalls/ucm505081.htm,
"Thu, 02 Jun 2016 17:42:00 -0400",Clif and Clif Bar,"Energy bars, trail mix bars",Listeria monocytogenes,Clif Bar &amp; Company,https://www.fda.gov/Safety/Recalls/ucm504833.htm,
"Thu, 02 Jun 2016 16:24:00 -0400","Jungle Jim, Windy Acres","Sunflower seeds, trail mix",Listeria monocytogenes,Windy Acres Candy &amp; Nut Company,https://www.fda.gov/Safety/Recalls/ucm504811.htm,
"Thu, 02 Jun 2016 13:33:00 -0400",Quaker,Quinoa granola bars,Listeria monocytogenes,The Quaker Oats Company,https://www.fda.gov/Safety/Recalls/ucm504754.htm,
"Thu, 02 Jun 2016 13:26:00 -0400",Sun Life,Sunflower spreads,Listeria monocytogenes,Nu Life Market,https://www.fda.gov/Safety/Recalls/ucm504978.htm,
"Thu, 02 Jun 2016 00:00:00 -0400","Durkee, Food Club, Hy-Vee",Salad toppings,Listeria monocytogenes,"ACH Food Companies, Inc.",https://www.fda.gov/Safety/Recalls/ucm505024.htm,
"Thu, 02 Jun 2016 00:00:00 -0400","Bybee&#39;s,Columbia River Organics, Northwest Growers Select and others",Frozen Organic and Traditional Fruits and Vegetables,"Listeria monocytogenes, CRF2016",CRF Frozen Foods,https://www.fda.gov/Safety/Recalls/ucm499406.htm,
"Thu, 02 Jun 2016 00:00:00 -0400",Nature Valley,Protein Chewy Bars and Simple Nut Bars,Listeria monocytogenes,General Mills,https://www.fda.gov/Safety/Recalls/ucm508639.htm,
"Wed, 01 Jun 2016 16:17:00 -0400","Various: Sunrich, Spitz, Navitas Natural, Planters, Kar&#39;s",Sunflower kernels,Listeria monocytogenes,SunOpta Inc.,https://www.fda.gov/Safety/Recalls/ucm504808.htm,
"Wed, 01 Jun 2016 15:32:00 -0400",Frontera,Frontera,Undeclared Soy,Frontera Foods,https://www.fda.gov/Safety/Recalls/ucm504508.htm,
"Wed, 01 Jun 2016 00:00:00 -0400",Publix,"Nut, Seed and Raisin mix",Listeria monocytogenes,Publix Super Markets,https://www.fda.gov/Safety/Recalls/ucm505078.htm,
"Wed, 01 Jun 2016 00:00:00 -0400",Meadow Gold,Whipping cream and Half &amp; Half,Insufficient pasteurization,Meadow Gold Dairy,https://www.fda.gov/Safety/Recalls/ucm504616.htm,
"Tue, 31 May 2016 22:05:00 -0400",Kashi and Bear Naked,"Granola Bars, Granola",Listeria monocytogenes,Kashi Company,https://www.fda.gov/Safety/Recalls/ucm504285.htm,
"Tue, 31 May 2016 19:38:00 -0400",Backroad Country,"Cranberry Nut Delight Mix, Honey Island Crunch Mix,  Peanut Butter Pretzels, Walnuts Halves &amp; Pieces, Sun Flower seeds",Listeria monocytogenes,Troyer® Cheese Inc.,https://www.fda.gov/Safety/Recalls/ucm504265.htm,
"Tue, 31 May 2016 17:09:00 -0400","Gold Medal, Gold Medal Wondra, Signature Kitchens",Flour,E.coli,General Mills,https://www.fda.gov/Safety/Recalls/ucm504235.htm,
"Sat, 28 May 2016 10:02:00 -0400",365 by Whole Foods Market,"Kimchi, Fried Rice, Guacamole","Undeclared fish, shellfish or tree nuts (pine nuts)",Whole Foods Market,https://www.fda.gov/Safety/Recalls/ucm504009.htm,
"Fri, 27 May 2016 19:49:00 -0400",Sweet Earth,Burrito,Undeclared milk,Sweet Earth,https://www.fda.gov/Safety/Recalls/ucm504006.htm,
"Fri, 27 May 2016 17:36:00 -0400",Domaine de Provence,Tart shells,Undeclared egg and coconut,Sid Wainer &amp; Son,https://www.fda.gov/Safety/Recalls/ucm504003.htm,
"Tue, 24 May 2016 15:59:00 -0400",C. J. Dannemiller Co.,Sunflower kernels,Listeria monocytogenes,C. J. Dannemiller Co.,https://www.fda.gov/Safety/Recalls/ucm503080.htm,
"Tue, 24 May 2016 14:51:00 -0400",E.S. Foods,Products containing sunflower kernels,Listeria monocytogenes,E.S. Foods,https://www.fda.gov/Safety/Recalls/ucm503034.htm,
"Tue, 24 May 2016 00:00:00 -0400",Backroad Country,"Cranberry Nut Delight Mix, Honey Island Crunch Mix,  Peanut Butter Pretzels, Walnuts Halves &amp; Pieces",Listeria monocytogenes,Troyer Cheese Inc.,https://www.fda.gov/Safety/Recalls/ucm503647.htm,
"Tue, 24 May 2016 00:00:00 -0400","Eillien&#39;s, Blain&#39;s Farm &amp; Fleet, Figi&#39;s, more",Snack products,Listeria monocytogenes,Eillien&#39;s Candies Inc.,https://www.fda.gov/Safety/Recalls/ucm507725.htm,
"Mon, 23 May 2016 13:57:00 -0400","Alpine Valley, Wegmans, Flave Fitness, Gonzo, more",Products containing sunflower kernels,Listeria monocytogenes,First Source,https://www.fda.gov/Safety/Recalls/ucm502736.htm,
"Sun, 22 May 2016 15:17:00 -0400",Hy-Vee,Trail mix products,Listeria monocytogenes,"Hy-Vee, Inc.",https://www.fda.gov/Safety/Recalls/ucm502543.htm,
"Sat, 21 May 2016 18:11:00 -0400","Albertsons-Safeway, Bashas, more",Oriental Salad with sesame ginger dressing,Listeria monocytogenes,"Papa John&#39;s Salad and Produce, Inc.",https://www.fda.gov/Safety/Recalls/ucm502537.htm,
"Sat, 21 May 2016 00:00:00 -0400",Kroger Co.,"Salad Toppers Sunflower Kernels, Sunflower Kernels, Cranberry Delight Trail Mix",Listeria monocytogenes,Kroger Co.,https://www.fda.gov/Safety/Recalls/ucm507315.htm,
"Fri, 20 May 2016 19:48:00 -0400",Dakota Style,Sunflower kernels,Listeria monocytogenes,"Dakota Style Foods, Inc.",https://www.fda.gov/Safety/Recalls/ucm502515.htm,
"Fri, 20 May 2016 00:00:00 -0400","Hickory Harvest, Big Y, Amish Farms, more",Products containing sunflower kernels,Listeria monocytogenes,Hickory Harvest Foods,https://www.fda.gov/Safety/Recalls/ucm502913.htm,
"Thu, 19 May 2016 11:53:00 -0400","Southern Grove, Naturally Select, more","Sunflower seeds, kernels, trail mix products",Listeria monocytogenes,"TreeHouse Foods, Inc.",https://www.fda.gov/Safety/Recalls/ucm502367.htm,
"Thu, 19 May 2016 00:00:00 -0400",The Caramel Factory,"Candies, chocolates and baked goods","Undeclared milk, eggs, peanuts, tree nuts, soy, and/or wheat","The Caramel Factory, LLC",https://www.fda.gov/Safety/Recalls/ucm502224.htm,
"Wed, 18 May 2016 00:00:00 -0400",Amino Gold,Supplements,Undeclared milk,Ultimate Nutrition,https://www.fda.gov/Safety/Recalls/ucm502607.htm,
"Wed, 18 May 2016 00:00:00 -0400",Sunrich Naturals and Planters,Sunflower kernel products,Listeria monocytogenes,SunOpta,https://www.fda.gov/Safety/Recalls/ucm502184.htm,
"Tue, 17 May 2016 18:45:00 -0400",Well Care Compounding Pharmacy,Unexpired sterile compounded products,Concern over lack of sterility assurance,Well Care Compounding Pharmacy,https://www.fda.gov/Safety/Recalls/ucm501543.htm,
"Tue, 17 May 2016 14:26:00 -0400",Birdy,Coffee mix (Robusta),Undeclared milk,Food Gusto Inc.,https://www.fda.gov/Safety/Recalls/ucm501808.htm,
"Tue, 17 May 2016 00:00:00 -0400","Tai Pei, Trader Joe&#39;s, Hy-Vee, more",Frozen foods,"Listeria monocytogenes, CRF2016","Ajinomoto Windsor, Inc.",https://www.fda.gov/Safety/Recalls/ucm499858.htm,
"Mon, 16 May 2016 15:25:00 -0400",Quaker,Quinoa granola bars,Listeria monocytogenes,The Quaker Oats Company,https://www.fda.gov/Safety/Recalls/ucm501248.htm,
"Mon, 16 May 2016 00:00:00 -0400",Stahlbush,IQF Green Beans,Listeria monocytogenes,"Stahlbush Island Farms, Inc.",https://www.fda.gov/Safety/Recalls/ucm499775.htm,
"Fri, 13 May 2016 19:23:00 -0400","Fresh Attractions, 1897, Ciao, Farmers Market, more",Trail Mix,Listeria monocytogenes,HMSHost,https://www.fda.gov/Safety/Recalls/ucm501041.htm,
"Fri, 13 May 2016 16:10:00 -0400",Hy-Vee,Fried Rice,Listeria monocytogenes,"Hy-Vee, Inc.",https://www.fda.gov/Safety/Recalls/ucm501017.htm,
"Fri, 13 May 2016 09:21:00 -0400",The Farmers Market,Chopped Asian Salad Kit,"Undeclared Almonds, Soy and Wheat",Fresh Express,https://www.fda.gov/Safety/Recalls/ucm501084.htm,
"Fri, 13 May 2016 00:00:00 -0400","Dr. Praeger&#39;s, Ungar&#39;s and more",Frozen food items,Listeria monocytogenes (CRF2016),"Dr. Praeger&#39;s Sensible Foods, Inc.",https://www.fda.gov/Safety/Recalls/ucm501243.htm,
"Fri, 13 May 2016 00:00:00 -0400",Productos Del Campo Castillo,Habanero Peppers,Salmonella,Montero Farms,https://www.fda.gov/Safety/Recalls/ucm501052.htm,
"Thu, 12 May 2016 00:00:00 -0400",Piggly Wiggly,Yellow Cut Corn,"Listeria monocytogenes, CRF2016",McCall Farms Inc.,https://www.fda.gov/Safety/Recalls/ucm500859.htm,
"Wed, 11 May 2016 20:18:00 -0400",Whole Foods Market,Korean BBQ Sauce,Undeclared peanuts and tree nuts (coconut),Whole Foods Market,https://www.fda.gov/Safety/Recalls/ucm500589.htm,
"Wed, 11 May 2016 16:37:00 -0400",Vending Nut Company,Sunflower kernel products,Listeria monocytogenes,Vending Nut Company,https://www.fda.gov/Safety/Recalls/ucm500563.htm,
"Tue, 10 May 2016 18:51:00 -0400","Nature&#39;s Promise, Woodstock, Market Basket, Woodfield Farms",Walnuts and walnut-containing products,Listeria monocytogenes,United Natural Trading LLC dba Woodstock Farms Manufacturing,https://www.fda.gov/Safety/Recalls/ucm500345.htm,
"Tue, 10 May 2016 18:39:00 -0400",Frontier Co-op,Organic Hojicha Tea,Salmonella,Frontier Co-op,https://www.fda.gov/Safety/Recalls/ucm500342.htm,
"Tue, 10 May 2016 13:56:00 -0400",Trader Joe&#39;s,Kale &amp; Edamame Salad,Salmonella,"WCD Kitchen, LLC",https://www.fda.gov/Safety/Recalls/ucm500286.htm,
"Tue, 10 May 2016 13:10:00 -0400",Simple Truth,Organic mixed vegetables,"Listeria monocytogenes, CRF2016",The Kroger Co.,https://www.fda.gov/Safety/Recalls/ucm500271.htm,
"Tue, 10 May 2016 00:00:00 -0400",Publix,Cranberry nut and seed mix,&lt;i&gt;Listeria monocytogenes&lt;/i&gt;,Publix Super Markets,https://www.fda.gov/Safety/Recalls/ucm500558.htm,
"Tue, 10 May 2016 00:00:00 -0400","Tiger-X, Ninja-X, Ginseng Power-X, Super Samurai-X",Marketed as a dietary supplement,"Products contain Sildenafil, and analogs of Sildenafil","SOS Telecom, Inc.",https://www.fda.gov/Safety/Recalls/ucm500801.htm,
"Mon, 09 May 2016 21:30:00 -0400",Natural Directions,Organic Mixed Vegetables and Organic Green Peas,"Listeria monocytogenes, CRF2016","NORPAC Foods, Inc.",https://www.fda.gov/Safety/Recalls/ucm500098.htm,
"Mon, 09 May 2016 13:47:00 -0400",Uncle Bucks,Sweet &amp; Salty Trail Mix,Listeria monocytogenes,Rucker’s Wholesale and Service Co.,https://www.fda.gov/Safety/Recalls/ucm500009.htm,
"Mon, 09 May 2016 12:59:00 -0400",Let&#39;s Talk Health,"&quot;Energizer Drink Mix,&quot; Agua Vitae Liquid Multi-Vitamin, Agua Vitae Kids Liquid Multi-Vitamin and Tox-Elim",Undeclared milk and soy,"Let&#39;s Talk Health, Inc.",https://www.fda.gov/Safety/Recalls/ucm499977.htm,
"Mon, 09 May 2016 12:34:00 -0400",Kroger,Broccoli Raisin Salad,&lt;I&gt;Listeria monocytogenes&lt;/I&gt;,The Kroger Co.,https://www.fda.gov/Safety/Recalls/ucm499961.htm,
"Mon, 09 May 2016 12:14:00 -0400",Pictsweet,Frozen Vegetables,"Listeria monocytogenes, CRF2016",The Pictsweet Company,https://www.fda.gov/Safety/Recalls/ucm499946.htm,
"Mon, 09 May 2016 00:00:00 -0400",Dollywood,Sweet &amp; Salty Trail Mix,Listeria monocytogenes,"Rucker&#39;s Makin&#39; Batch Candies, Inc.",https://www.fda.gov/Safety/Recalls/ucm500228.htm,
"Sat, 07 May 2016 09:28:00 -0400","Kroger, P$$T",Frozen Vegetables,Listeria monocytogenes (CRF2016),The Pictsweet Company,https://www.fda.gov/Safety/Recalls/ucm502599.htm,
"Sat, 07 May 2016 00:00:00 -0400","Kroger, P$$T",Frozen Vegetables,"Listeria monocytogenes, CRF2016",The Pictsweet Company,https://www.fda.gov/Safety/Recalls/ucm499852.htm,
"Fri, 06 May 2016 22:21:00 -0400","Central Market Organic, HEB, Sweetfrost and Woodstock",Vegetable Products Containing Organic Peas,"Listeria monocytogenes, CRF2016","Twin City Foods, Inc",https://www.fda.gov/Safety/Recalls/ucm499766.htm,
"Fri, 06 May 2016 22:11:00 -0400",Pulmuone,Korean Noodles,Undeclared Milk,Pulmuone Foods USA,https://www.fda.gov/Safety/Recalls/ucm499762.htm,
"Fri, 06 May 2016 19:35:00 -0400","Watts Brothers Farms, Trader Joe’s",Frozen vegetable products,"Listeria monocytogenes, CRF2016",ConAgra Foods,https://www.fda.gov/Safety/Recalls/ucm499761.htm,
"Fri, 06 May 2016 00:00:00 -0400",Manna Pro,Chick Starter Medicated,May contain excessive salt,"Manna Pro Products, LLC",https://www.fda.gov/Safety/Recalls/ucm500192.htm,
"Fri, 06 May 2016 00:00:00 -0400",Dorothy Lynch Home Style Dressing,Dorothy Lynch Home Style Dressing,Bacteria (lactobacillus),"Tasty Toppings, Inc.",https://www.fda.gov/Safety/Recalls/ucm499777.htm,
"Fri, 06 May 2016 00:00:00 -0400",Harris Teeter,Frozen Organic Corn and Frozen Mixed Vegetables,"Listeria monocytogenes, CRF2016",Harris Teeter,https://www.fda.gov/Safety/Recalls/ucm499795.htm,
"Thu, 05 May 2016 20:57:00 -0400",Pita Pal,Salads,"Listeria monocytogenes, CRF2016","Pita Pal Foods, LP",https://www.fda.gov/Safety/Recalls/ucm499568.htm,
"Thu, 05 May 2016 00:00:00 -0400",Dakota Style,Sunflower kernels,Listeria monocytogenes,"Dakota Style Foods, Inc.",https://www.fda.gov/Safety/Recalls/ucm500303.htm,
"Thu, 05 May 2016 00:00:00 -0400","Watts Brothers Farms, Trader Joe&#39;s",Frozen vegetable products,"Listeria monocytogenes, CRF2016",ConAgra Foods,https://www.fda.gov/Safety/Recalls/ucm499623.htm,
"Thu, 05 May 2016 00:00:00 -0400","Creative Snacks Co., Heart Smart Mix, The Fresh Market, Plentiful Planet, and others",Sunflower Seed Products bulk and packaged,Listeria monocytogenes,Creative Snacks Co.,https://www.fda.gov/Safety/Recalls/ucm499725.htm,
"Thu, 05 May 2016 00:00:00 -0400",Millville,Schulze and Burch Biscuit Co,Listeria monocytogenes,Schulze and Burch Biscuit Co.,https://www.fda.gov/Safety/Recalls/ucm499751.htm,
"Thu, 05 May 2016 00:00:00 -0400",Golden Gourmet,Veggie Chips,Undeclared Milk,Bickel’s Snack Foods,https://www.fda.gov/Safety/Recalls/ucm499931.htm,
"Thu, 05 May 2016 00:00:00 -0400",PharMEDium,Sterile Preparations Compounded With Fresenius Kabi Sensorcaine-MPF (bupivacaine HCl),Presence of glass particulate,PharMEDium Services LLC,https://www.fda.gov/Safety/Recalls/ucm499760.htm,
"Thu, 05 May 2016 00:00:00 -0400",Publix,Wheatberry Salad Containing Sunflower Kernels,Listeria monocytogenes,Publix Supermarkets Inc.,https://www.fda.gov/Safety/Recalls/ucm499717.htm,
"Wed, 04 May 2016 19:47:00 -0400",Mountain Thins,Mountain Thins &quot;Trail Mix&quot;,Listeria monocytogenes,Brown &amp; Haley,https://www.fda.gov/Safety/Recalls/ucm499336.htm,
"Wed, 04 May 2016 19:13:00 -0400",Kroger,"Sunflower Salad Toppers, Sunflower Kernels, and Cranberry Delight Trail Mix",Listeria monocytogenes,The Kroger Co.,https://www.fda.gov/Safety/Recalls/ucm499331.htm,
"Wed, 04 May 2016 18:18:00 -0400",Market District,Sunflower Kernels,Listeria monocytogenes,Giant Eagle,https://www.fda.gov/Safety/Recalls/ucm499324.htm,
"Wed, 04 May 2016 12:39:00 -0400",Dakota’s Best Biggy’s and Planters,Sunflower Kernels,Listeria monocytogenes,SunOpta,https://www.fda.gov/Safety/Recalls/ucm499204.htm,
"Wed, 04 May 2016 00:00:00 -0400","Southern Grove, Natures Harvest, Roundy and others",Snacks containing sunflower kernels,Listeria monocytogenes,"TreeHouse Foods, Inc",https://www.fda.gov/Safety/Recalls/ucm499542.htm,
"Wed, 04 May 2016 00:00:00 -0400","Hickory Harvest, IM Good, Sheetz, and others",Sunflower Kernels,Listeria monocytogenes,Hickory Harvest Foods,https://www.fda.gov/Safety/Recalls/ucm499557.htm,
"Tue, 03 May 2016 19:43:00 -0400",Frontera,Frontera,Undeclared Soy,Frontera Foods,https://www.fda.gov/Safety/Recalls/ucm499069.htm,
"Tue, 03 May 2016 18:43:00 -0400",Market District,Sunflower Kernels,Listeria monocytogenes,Giant Eagle,https://www.fda.gov/Safety/Recalls/ucm499330.htm,
"Tue, 03 May 2016 18:40:00 -0400",Market District,Sunflower Kernels,Listeria monocytogenes,Giant Eagle,https://www.fda.gov/Safety/Recalls/ucm499329.htm,
"Tue, 03 May 2016 16:54:00 -0400","Beacon, Shuttle, Fluoro-Set, and others",Catheters with Beacon Tip technology,"May exhibit polymer degradation of the catheter tip, resulting in tip fracture and/or separation",Cook Medical,https://www.fda.gov/Safety/Recalls/ucm499055.htm,
"Tue, 03 May 2016 09:29:00 -0400",Blue Bell,Rocky Road Ice Cream,Undeclared Allergens Soy and Wheat,Blue Bell Ice Cream,https://www.fda.gov/Safety/Recalls/ucm499122.htm,
"Tue, 03 May 2016 00:00:00 -0400",Market District,Sunflower Kernels,Listeria monocytogenes,Giant Eagle,https://www.fda.gov/Safety/Recalls/ucm499325.htm,
"Tue, 03 May 2016 00:00:00 -0400","Southern Grove, Natures Harvest, Roundy and others",Snacks containing sunflower kernels,Listeria monocytogenes,"TreeHouse Foods, Inc.",https://www.fda.gov/Safety/Recalls/ucm499538.htm,
"Mon, 02 May 2016 17:22:00 -0400",Vitalicious,VITALICIOUS Apple Crumb VitaTops,Undeclared Milk Allergen,Vitalicious Acquisition LLC,https://www.fda.gov/Safety/Recalls/ucm498746.htm,
"Mon, 02 May 2016 12:24:00 -0400",Giant Eagle,Walnut Delight and Pecan Tassie cookies,Undeclared Milk Allergen,Giant Eagle,https://www.fda.gov/Safety/Recalls/ucm498645.htm,
"Mon, 02 May 2016 09:52:00 -0400","Bybee&#39;s,Columbia River Organics, Northwest Growers Select and others",Frozen Organic and Traditional Fruits and Vegetables,"Listeria monocytogenes, CRF2016",CRF Frozen Foods,https://www.fda.gov/Safety/Recalls/ucm498841.htm,
"Sat, 30 Apr 2016 00:00:00 -0400","Safeway, ACME, and Jewel",8&quot; Single Layer Red Velvet Cake and 12&quot; Decorated Chocolate Chip Cookie,Undeclared Peanut Allergen,CSM Bakery Solutions,https://www.fda.gov/Safety/Recalls/ucm498663.htm,
"Fri, 29 Apr 2016 21:36:00 -0400",Black Gold and 3rd Degree,Marketed as a dietary supplement,Undeclared Sibutramine and Sildenafil,"Making It A Lifestyle, LLC.",https://www.fda.gov/Safety/Recalls/ucm498455.htm,
"Fri, 29 Apr 2016 11:52:00 -0400",7-Eleven,7-Eleven Fresh To Go Cookies,Undeclared Peanuts,Bakery Express of Central FL,https://www.fda.gov/Safety/Recalls/ucm498365.htm,
"Fri, 29 Apr 2016 08:49:00 -0400",The Republic of Tea,Organic Turmeric Ginger Green Tea,Salmonella,The Republic of Tea,https://www.fda.gov/Safety/Recalls/ucm498459.htm,
"Fri, 29 Apr 2016 00:00:00 -0400",Cinnabon,Cinnabon Stix,Undeclared Peanut Allergen,CSM Bakery Solutions,https://www.fda.gov/Safety/Recalls/ucm498530.htm,
"Thu, 28 Apr 2016 15:40:00 -0400",Choice Products and New Life,Undeclared Milk and Soy Lecithin,Undeclared Milk and Soy Lecithin,"World&#39;s Choice Products, Inc.",https://www.fda.gov/Safety/Recalls/ucm498242.htm,
